time,lat,lon
2024-07-11T10:54:12.746684839Z,{"lat":10.74352484197425,"lon":106.63069392564393}
2024-07-11T10:54:13.746964415Z,{"lat":10.7435109699245,"lon":106.63068939941621}
2024-07-11T10:54:14.739075163Z,{"lat":10.743496343503466,"lon":106.63068587901688}
2024-07-11T10:54:15.747240536Z,{"lat":10.743481381806305,"lon":106.63068336444593}
2024-07-11T10:54:16.746847803Z,{"lat":10.743468138399294,"lon":106.63068185570336}
2024-07-11T10:54:17.738733132Z,{"lat":10.743454685444704,"lon":106.63068269389368}
2024-07-11T10:54:18.747053978Z,{"lat":10.743437586362234,"lon":106.63068839358783}
2024-07-11T10:54:19.740171487Z,{"lat":10.743423379036358,"lon":106.6306983680526}
2024-07-11T10:54:20.738713482Z,{"lat":10.743411812009981,"lon":106.63071136000252}
2024-07-11T10:54:21.76857465Z,{"lat":10.743404184478095,"lon":106.63072728561855}
2024-07-11T10:54:22.749542349Z,{"lat":10.743401166992953,"lon":106.63074455233908}
2024-07-11T10:54:23.766991682Z,{"lat":10.743400161164573,"lon":106.63076223815477}
2024-07-11T10:54:24.759639318Z,{"lat":10.74339928106474,"lon":106.63078025924659}
2024-07-11T10:54:25.769245922Z,{"lat":10.743398526693454,"lon":106.63079727451003}
2024-07-11T10:54:26.778682955Z,{"lat":10.74339685031282,"lon":106.6308162176112}
2024-07-11T10:54:27.778085202Z,{"lat":10.743395173932186,"lon":106.63083465779818}
2024-07-11T10:54:28.769033164Z,{"lat":10.743393455642035,"lon":106.63085276270903}
2024-07-11T10:54:29.769071136Z,{"lat":10.743391863080433,"lon":106.63086977797246}
2024-07-11T10:54:30.771091611Z,{"lat":10.743388384590617,"lon":106.63088662559784}
2024-07-11T10:54:31.7889963Z,{"lat":10.743382936353555,"lon":106.630905568699}
2024-07-11T10:54:32.778671249Z,{"lat":10.743378661582938,"lon":106.6309235059718}
2024-07-11T10:54:33.770914532Z,{"lat":10.74337509927409,"lon":106.63094219761587}
2024-07-11T10:54:34.770651833Z,{"lat":10.743370112041703,"lon":106.63096365528799}
2024-07-11T10:54:35.779037876Z,{"lat":10.743359634662738,"lon":106.63098402331269}
2024-07-11T10:54:36.790900554Z,{"lat":10.743344379598966,"lon":106.63100363696611}
2024-07-11T10:54:37.777982728Z,{"lat":10.74332795106875,"lon":106.63102283152438}
2024-07-11T10:54:38.790923498Z,{"lat":10.743311145352891,"lon":106.63104177462554}
2024-07-11T10:54:39.79110308Z,{"lat":10.743294130089453,"lon":106.63106013099349}
2024-07-11T10:54:40.790956084Z,{"lat":10.743276025178602,"lon":106.63107605660952}
2024-07-11T10:54:41.791168124Z,{"lat":10.743257082077434,"lon":106.63108888092137}
2024-07-11T10:54:42.819199142Z,{"lat":10.743241868923178,"lon":106.63109634081519}
2024-07-11T10:54:43.803686092Z,{"lat":10.743229044611326,"lon":106.63110237578547}
2024-07-11T10:54:44.832131067Z,{"lat":10.743216471756568,"lon":106.631111679698}
2024-07-11T10:54:45.82472324Z,{"lat":10.743208215581944,"lon":106.63112718621886}
2024-07-11T10:54:46.82376441Z,{"lat":10.743203898901811,"lon":106.63114822479582}
2024-07-11T10:54:47.832152092Z,{"lat":10.743201761516502,"lon":106.6311719455818}
2024-07-11T10:54:48.851753723Z,{"lat":10.74319966604071,"lon":106.63119482817746}
2024-07-11T10:54:49.85218824Z,{"lat":10.74319652282702,"lon":106.63121812986827}
2024-07-11T10:54:50.851994337Z,{"lat":10.74319430162268,"lon":106.63124143155909}
2024-07-11T10:54:51.864645151Z,{"lat":10.743191745142212,"lon":106.63126221867896}
2024-07-11T10:54:52.864909776Z,{"lat":10.743187889466753,"lon":106.63128183233238}
2024-07-11T10:54:53.871813407Z,{"lat":10.743182776505819,"lon":106.63130270327127}
2024-07-11T10:54:54.863723077Z,{"lat":10.743177286359241,"lon":106.63132323893404}
2024-07-11T10:54:55.87195966Z,{"lat":10.743172927769592,"lon":106.63134226585424}
2024-07-11T10:54:56.872006085Z,{"lat":10.743168024356237,"lon":106.63136204714573}
2024-07-11T10:54:57.882429863Z,{"lat":10.743163623857072,"lon":106.63138115788496}
2024-07-11T10:54:58.873961965Z,{"lat":10.743162157024017,"lon":106.63140219646192}
2024-07-11T10:54:59.873835745Z,{"lat":10.743162450390628,"lon":106.63142734217143}
2024-07-11T10:55:00.883827784Z,{"lat":10.743162785666755,"lon":106.63145198496676}
2024-07-11T10:55:01.894498451Z,{"lat":10.743163120942882,"lon":106.63147185007728}
2024-07-11T10:55:02.901888604Z,{"lat":10.743162869485786,"lon":106.63149255337811}
2024-07-11T10:55:03.903682767Z,{"lat":10.743161025467089,"lon":106.63151769908762}
2024-07-11T10:55:04.904560905Z,{"lat":10.743158804262748,"lon":106.6315432638923}
2024-07-11T10:55:05.913567947Z,{"lat":10.74315624778228,"lon":106.63157000216341}
2024-07-11T10:55:06.923785363Z,{"lat":10.74315251783537,"lon":106.6315985006342}
2024-07-11T10:55:07.964137816Z,{"lat":10.743149290802648,"lon":106.63162792111433}
2024-07-11T10:55:08.964068434Z,{"lat":10.743144890303483,"lon":106.63165457556642}
2024-07-11T10:55:09.980067502Z,{"lat":10.743141244175604,"lon":106.63168164911366}
2024-07-11T10:55:10.973611644Z,{"lat":10.743138436238041,"lon":106.63170570517576}
2024-07-11T10:55:11.993772441Z,{"lat":10.743136550309828,"lon":106.63172691139079}
2024-07-11T10:55:13.002262399Z,{"lat":10.743134622472098,"lon":106.63175054835773}
2024-07-11T10:55:14.002022748Z,{"lat":10.743131814534536,"lon":106.63177535879112}
2024-07-11T10:55:15.012119539Z,{"lat":10.743131856444052,"lon":106.6318022647003}
2024-07-11T10:55:16.012355452Z,{"lat":10.743133113729527,"lon":106.63183026025689}
2024-07-11T10:55:17.040215048Z,{"lat":10.74313227553921,"lon":106.6318559088806}
2024-07-11T10:55:18.081888639Z,{"lat":10.743130138153901,"lon":106.63188281478978}
2024-07-11T10:55:19.032768945Z,{"lat":10.743125109011999,"lon":106.6319106427083}
2024-07-11T10:55:20.062092136Z,{"lat":10.74311882258462,"lon":106.63193746479845}
2024-07-11T10:55:21.081996986Z,{"lat":10.74311274570482,"lon":106.631967974926}
2024-07-11T10:55:22.09185127Z,{"lat":10.743104908625355,"lon":106.63199932324386}
2024-07-11T10:55:23.09271113Z,{"lat":10.743096610541215,"lon":106.63202597769595}
2024-07-11T10:55:24.111755071Z,{"lat":10.743088815371266,"lon":106.632052548329}
2024-07-11T10:55:25.160124134Z,{"lat":10.74307896663504,"lon":106.63208046006656}
2024-07-11T10:55:26.179950208Z,{"lat":10.743073560307494,"lon":106.63211138928926}
2024-07-11T10:55:27.162723306Z,{"lat":10.743070123727193,"lon":106.63214231851197}
2024-07-11T10:55:28.182139295Z,{"lat":10.743067190061083,"lon":106.63216972733534}
2024-07-11T10:55:29.201863828Z,{"lat":10.743061322728863,"lon":106.63219587887323}
2024-07-11T10:55:30.231826289Z,{"lat":10.74304698967444,"lon":106.63221892910695}
2024-07-11T10:55:31.241661809Z,{"lat":10.74302796275424,"lon":106.63223711783684}
2024-07-11T10:55:32.24205375Z,{"lat":10.743008097643724,"lon":106.63225153471029}
2024-07-11T10:55:33.243617563Z,{"lat":10.742961871447733,"lon":106.63227399821079}
2024-07-11T10:55:34.279033551Z,{"lat":10.742961871447733,"lon":106.63227399821079}
2024-07-11T10:55:35.298776976Z,{"lat":10.742912502038052,"lon":106.63229076201713}
2024-07-11T10:55:36.321216396Z,{"lat":10.742887901152244,"lon":106.63229998211062}
2024-07-11T10:55:37.339138316Z,{"lat":10.742865437651744,"lon":106.6323112976799}
2024-07-11T10:55:38.36078488Z,{"lat":10.742843393246403,"lon":106.63232613364852}
2024-07-11T10:55:39.37158957Z,{"lat":10.74282004964607,"lon":106.632340634341}
2024-07-11T10:55:40.38656055Z,{"lat":10.742796664136222,"lon":106.63235236900545}
2024-07-11T10:55:41.438790019Z,{"lat":10.742772440436056,"lon":106.63236326547957}
2024-07-11T10:55:42.430989809Z,{"lat":10.742748887288144,"lon":106.63237357522047}
2024-07-11T10:55:43.451530472Z,{"lat":10.742723406302503,"lon":106.632385561342}
2024-07-11T10:55:44.478672712Z,{"lat":10.74270077516394,"lon":106.63239914002514}
2024-07-11T10:55:45.47065863Z,{"lat":10.742683089348247,"lon":106.63241464654601}
2024-07-11T10:55:46.500800315Z,{"lat":10.742667163732222,"lon":106.63243308673299}
2024-07-11T10:55:47.500801542Z,{"lat":10.742651238116196,"lon":106.6324547958622}
2024-07-11T10:55:48.501106379Z,{"lat":10.742637407975963,"lon":106.63247868428624}
2024-07-11T10:55:49.520952005Z,{"lat":10.742623661654761,"lon":106.6325013154248}
2024-07-11T10:55:50.53496583Z,{"lat":10.74261012488114,"lon":106.63252092907823}
2024-07-11T10:55:51.561413208Z,{"lat":10.742595498460105,"lon":106.632541464741}
2024-07-11T10:55:52.550782195Z,{"lat":10.742579405206016,"lon":106.63256132985151}
2024-07-11T10:55:53.573036139Z,{"lat":10.742562809037736,"lon":106.63258203315235}
2024-07-11T10:55:54.607542187Z,{"lat":10.742543488750925,"lon":106.63260407755769}
2024-07-11T10:55:55.573663509Z,{"lat":10.742521947259775,"lon":106.63262352357305}
2024-07-11T10:55:56.573610346Z,{"lat":10.742495837631395,"lon":106.63263760517037}
2024-07-11T10:55:57.583860805Z,{"lat":10.742466081875136,"lon":106.63264330486453}
2024-07-11T10:55:58.603671735Z,{"lat":10.742439595061114,"lon":106.63264020356036}
2024-07-11T10:55:59.61400514Z,{"lat":10.742414365532568,"lon":106.63263064819074}
2024-07-11T10:56:00.61575274Z,{"lat":10.742389932284823,"lon":106.63261799151695}
2024-07-11T10:56:01.625409744Z,{"lat":10.742365247579983,"lon":106.63260499956704}
2024-07-11T10:56:02.635499651Z,{"lat":10.742339347499183,"lon":106.63259477364517}
2024-07-11T10:56:03.663965026Z,{"lat":10.742311435761621,"lon":106.63258722993231}
2024-07-11T10:56:04.673397531Z,{"lat":10.742282602014711,"lon":106.6325829551617}
2024-07-11T10:56:05.69579034Z,{"lat":10.742254103543928,"lon":106.63257834511495}
2024-07-11T10:56:06.69583291Z,{"lat":10.742228035825065,"lon":106.632570549945}
2024-07-11T10:56:07.695204457Z,{"lat":10.742203770215383,"lon":106.6325602402041}
2024-07-11T10:56:08.705437373Z,{"lat":10.74218185153859,"lon":106.6325515230248}
2024-07-11T10:56:09.715280553Z,{"lat":10.742159220400026,"lon":106.63254356021679}
2024-07-11T10:56:10.725476552Z,{"lat":10.7421337813239,"lon":106.63253660323716}
2024-07-11T10:56:11.735293115Z,{"lat":10.742110605361631,"lon":106.63252914334333}
2024-07-11T10:56:12.735460672Z,{"lat":10.742087680856457,"lon":106.63252335983015}
2024-07-11T10:56:13.756055375Z,{"lat":10.742063205699196,"lon":106.63251891742146}
2024-07-11T10:56:14.755447323Z,{"lat":10.74204040692257,"lon":106.63251573229826}
2024-07-11T10:56:15.765413861Z,{"lat":10.742017859603038,"lon":106.63251422355569}
2024-07-11T10:56:16.775394713Z,{"lat":10.741997491578331,"lon":106.63251237953699}
2024-07-11T10:56:17.785572137Z,{"lat":10.741983158523908,"lon":106.63250969732798}
2024-07-11T10:56:18.786750518Z,{"lat":10.741970753307214,"lon":106.63250768567121}
2024-07-11T10:56:19.785334833Z,{"lat":10.741959521556964,"lon":106.63250592547155}
2024-07-11T10:56:20.785274138Z,{"lat":10.741947912621072,"lon":106.63250533873833}
2024-07-11T10:56:21.796084908Z,{"lat":10.741934250118902,"lon":106.63250433290995}
2024-07-11T10:56:22.793275131Z,{"lat":10.741919791335931,"lon":106.63250215361512}
2024-07-11T10:56:23.795690562Z,{"lat":10.741906715566984,"lon":106.6324999743203}
2024-07-11T10:56:24.795291165Z,{"lat":10.74189481326448,"lon":106.63249871703482}
2024-07-11T10:56:25.813377598Z,{"lat":10.74188186322408,"lon":106.63249678919709}
2024-07-11T10:56:26.805199191Z,{"lat":10.741866566250792,"lon":106.63249326879776}
2024-07-11T10:56:27.805060635Z,{"lat":10.74185160455363,"lon":106.63248823965586}
2024-07-11T10:56:28.80542585Z,{"lat":10.741836894313565,"lon":106.63248161795235}
2024-07-11T10:56:29.833421614Z,{"lat":10.741822519349626,"lon":106.63247642117238}
2024-07-11T10:56:30.825658767Z,{"lat":10.741808563480845,"lon":106.63247080529726}
2024-07-11T10:56:31.825467565Z,{"lat":10.741794062788358,"lon":106.63246585997439}
2024-07-11T10:56:32.825530332Z,{"lat":10.741780567924252,"lon":106.63246083083249}
2024-07-11T10:56:33.845369619Z,{"lat":10.741768330345622,"lon":106.63245655606187}
2024-07-11T10:56:34.845372639Z,{"lat":10.74175429065781,"lon":106.63245471204317}
2024-07-11T10:56:35.856352841Z,{"lat":10.741739287051132,"lon":106.63245311948157}
2024-07-11T10:56:36.863541874Z,{"lat":10.741725331182352,"lon":106.6324513592819}
2024-07-11T10:56:37.875468097Z,{"lat":10.74171208777534,"lon":106.63244809033966}
2024-07-11T10:56:38.885529979Z,{"lat":10.741700311201384,"lon":106.6324447375784}
2024-07-11T10:56:39.885539155Z,{"lat":10.741689456636777,"lon":106.63244172009325}
2024-07-11T10:56:40.893386491Z,{"lat":10.741677847700885,"lon":106.63243845115102}
2024-07-11T10:56:41.893274136Z,{"lat":10.74166695122676,"lon":106.63243526602781}
2024-07-11T10:56:42.896187551Z,{"lat":10.741658024499882,"lon":106.63243317055202}
2024-07-11T10:56:43.895457758Z,{"lat":10.74164863676833,"lon":106.6324339249233}
2024-07-11T10:56:44.925409366Z,{"lat":10.741639961498548,"lon":106.63243828351295}
2024-07-11T10:56:45.925242328Z,{"lat":10.741633046428431,"lon":106.63244859325386}
2024-07-11T10:56:46.934453011Z,{"lat":10.741627682010401,"lon":106.63246284248925}
2024-07-11T10:56:47.936502774Z,{"lat":10.741625125529934,"lon":106.63247650499142}
2024-07-11T10:56:48.95561215Z,{"lat":10.74162202422576,"lon":106.63249067040778}
2024-07-11T10:56:49.955386338Z,{"lat":10.741618755283524,"lon":106.63250609310961}
2024-07-11T10:56:50.955196292Z,{"lat":10.74161536061274,"lon":106.6325208452592}
2024-07-11T10:56:51.955164094Z,{"lat":10.741611756394375,"lon":106.63253551358974}
2024-07-11T10:56:52.965227511Z,{"lat":10.74160928373294,"lon":106.63255202593899}
2024-07-11T10:56:53.975560455Z,{"lat":10.741607984537948,"lon":106.63256694572664}
2024-07-11T10:56:54.975780839Z,{"lat":10.741608026447464,"lon":106.63258052440978}
2024-07-11T10:56:55.965258085Z,{"lat":10.741608110266496,"lon":106.63259401927388}
2024-07-11T10:56:56.983721531Z,{"lat":10.741608822728265,"lon":106.63260759795702}
2024-07-11T10:56:57.966436892Z,{"lat":10.741608990366329,"lon":106.63262117664016}
2024-07-11T10:56:58.97575526Z,{"lat":10.741609367551971,"lon":106.63263500678039}
2024-07-11T10:56:59.993321885Z,{"lat":10.741610457199384,"lon":106.63264749581612}
2024-07-11T10:57:00.995334957Z,{"lat":10.741614564331938,"lon":106.63266032012797}
2024-07-11T10:57:01.995332036Z,{"lat":10.741618629554976,"lon":106.63267373117304}
2024-07-11T10:57:03.01333373Z,{"lat":10.741620934578348,"lon":106.63268563347555}
2024-07-11T10:57:04.005910457Z,{"lat":10.741621772768665,"lon":106.63269585939742}
2024-07-11T10:57:04.995287163Z,{"lat":10.741620557392705,"lon":106.63270751024282}
2024-07-11T10:57:06.02527496Z,{"lat":10.7416173722695,"lon":106.63272175947822}
2024-07-11T10:57:07.025282873Z,{"lat":10.741615737798382,"lon":106.63273600871361}
2024-07-11T10:57:08.023566508Z,{"lat":10.741615192974676,"lon":106.63274874920643}
2024-07-11T10:57:09.045351334Z,{"lat":10.741615234884192,"lon":106.63276157351828}
2024-07-11T10:57:10.04456844Z,{"lat":10.741616073074509,"lon":106.63277540365851}
2024-07-11T10:57:11.045690119Z,{"lat":10.741613390865494,"lon":106.63278504284716}
2024-07-11T10:57:12.063252124Z,{"lat":10.74161079247551,"lon":106.63279376002646}
2024-07-11T10:57:13.065418025Z,{"lat":10.741606266247798,"lon":106.63280331539607}
2024-07-11T10:57:14.055313302Z,{"lat":10.741602033386696,"lon":106.63281538533664}
2024-07-11T10:57:15.066361491Z,{"lat":10.741600315096546,"lon":106.63282703618205}
2024-07-11T10:57:16.075459706Z,{"lat":10.74159956072526,"lon":106.63283659155167}
2024-07-11T10:57:17.085217617Z,{"lat":10.741601781929601,"lon":106.63284757184482}
2024-07-11T10:57:18.105393857Z,{"lat":10.74160412886249,"lon":106.63285553465283}
2024-07-11T10:57:19.149320217Z,{"lat":10.741607188257147,"lon":106.63286081525183}
2024-07-11T10:57:20.126455825Z,{"lat":10.741611756394375,"lon":106.63286626348889}
2024-07-11T10:57:21.126985718Z,{"lat":10.74161686935531,"lon":106.63287330428756}
2024-07-11T10:57:22.133890752Z,{"lat":10.741622066135276,"lon":106.63288227292395}
2024-07-11T10:57:23.125420961Z,{"lat":10.741627137186695,"lon":106.63289124156034}
2024-07-11T10:57:24.14351317Z,{"lat":10.7416337588902,"lon":106.63289920436836}
2024-07-11T10:57:25.13566154Z,{"lat":10.741641637879182,"lon":106.63290817300475}
2024-07-11T10:57:26.173423859Z,{"lat":10.741650774153639,"lon":106.6329178121934}
2024-07-11T10:57:27.166477483Z,{"lat":10.741659658971,"lon":106.63292761902011}
2024-07-11T10:57:28.145585893Z,{"lat":10.741667873236109,"lon":106.6329347436378}
2024-07-11T10:57:29.156464578Z,{"lat":10.741676799962988,"lon":106.63293893458939}
2024-07-11T10:57:30.175293437Z,{"lat":10.74168761261808,"lon":106.63294103006518}
2024-07-11T10:57:31.155252318Z,{"lat":10.741696665073505,"lon":106.63294413136936}
2024-07-11T10:57:32.175241637Z,{"lat":10.741704627881518,"lon":106.63294924433029}
2024-07-11T10:57:33.177295873Z,{"lat":10.741711417223087,"lon":106.6329556145767}
2024-07-11T10:57:34.195512199Z,{"lat":10.741716320636442,"lon":106.63296055989957}
2024-07-11T10:57:35.195636783Z,{"lat":10.741721685054472,"lon":106.6329645832131}
2024-07-11T10:57:36.195213237Z,{"lat":10.741726881834438,"lon":106.63296902562178}
2024-07-11T10:57:37.195448188Z,{"lat":10.74173333589988,"lon":106.63297564732528}
2024-07-11T10:57:38.186453977Z,{"lat":10.741740334789029,"lon":106.63298402922845}
2024-07-11T10:57:39.222032703Z,{"lat":10.741747543225756,"lon":106.63299241113162}
2024-07-11T10:57:40.205244069Z,{"lat":10.741755422214737,"lon":106.6330002901206}
2024-07-11T10:57:41.225321947Z,{"lat":10.741762002008727,"lon":106.63301236006117}
2024-07-11T10:57:42.22537501Z,{"lat":10.741763343113234,"lon":106.63302342417336}
2024-07-11T10:57:43.234249566Z,{"lat":10.741759864623418,"lon":106.63303532647586}
2024-07-11T10:57:44.225517779Z,{"lat":10.741752781915238,"lon":106.6330491566161}
2024-07-11T10:57:45.225842626Z,{"lat":10.741742262626758,"lon":106.6330610589186}
2024-07-11T10:57:46.225346572Z,{"lat":10.741732413890531,"lon":106.63307120102144}
2024-07-11T10:57:47.225320108Z,{"lat":10.741724115806392,"lon":106.63308226513362}
2024-07-11T10:57:48.245243727Z,{"lat":10.741717913198045,"lon":106.63309391597903}
2024-07-11T10:57:49.246675292Z,{"lat":10.741709237928262,"lon":106.63311461927987}
2024-07-11T10:57:50.246254949Z,{"lat":10.741705382252803,"lon":106.63312761122978}
2024-07-11T10:57:51.256598831Z,{"lat":10.741705382252803,"lon":106.63312761122978}
2024-07-11T10:57:52.260443223Z,{"lat":10.741704963157645,"lon":106.63315627733863}
2024-07-11T10:57:53.268919262Z,{"lat":10.74170592707651,"lon":106.63317069421208}
2024-07-11T10:57:54.268503332Z,{"lat":10.74170592707651,"lon":106.63317069421208}
2024-07-11T10:57:55.280286355Z,{"lat":10.741705172705224,"lon":106.63319692956901}
2024-07-11T10:57:56.280594581Z,{"lat":10.741705130795708,"lon":106.6332064011196}
2024-07-11T10:57:57.280748484Z,{"lat":10.741706010895541,"lon":106.63321838724113}
2024-07-11T10:57:58.290539183Z,{"lat":10.7417064299907,"lon":106.63322987044847}
2024-07-11T10:57:59.300780705Z,{"lat":10.741708902652135,"lon":106.63324160511291}
2024-07-11T10:58:00.310052766Z,{"lat":10.741711878227761,"lon":106.63325509997702}
2024-07-11T10:58:01.338665882Z,{"lat":10.741714183251133,"lon":106.633268259565}
2024-07-11T10:58:02.350305089Z,{"lat":10.741714183251133,"lon":106.633268259565}
2024-07-11T10:58:03.350434516Z,{"lat":10.741721768873504,"lon":106.63329474637902}
2024-07-11T10:58:04.350338981Z,{"lat":10.741728600124588,"lon":106.63330539139605}
2024-07-11T10:58:05.358491206Z,{"lat":10.741736353385022,"lon":106.63331461148954}
2024-07-11T10:58:06.35854391Z,{"lat":10.741744190464487,"lon":106.63332156846917}
2024-07-11T10:58:07.359129268Z,{"lat":10.741751692267826,"lon":106.63332827399171}
2024-07-11T10:58:08.33835755Z,{"lat":10.741758900704554,"lon":106.63333321931458}
2024-07-11T10:58:09.37232943Z,{"lat":10.741767324517241,"lon":106.63333824845648}
2024-07-11T10:58:10.380549144Z,{"lat":10.74177532923477,"lon":106.63334361287451}
2024-07-11T10:58:11.400431728Z,{"lat":10.741783585409394,"lon":106.633347552369}
2024-07-11T10:58:12.42044366Z,{"lat":10.741792679774335,"lon":106.63335132422543}
2024-07-11T10:58:13.420712154Z,{"lat":10.741802696148625,"lon":106.63335576663411}
2024-07-11T10:58:14.420408446Z,{"lat":10.741810952323249,"lon":106.63335987376666}
2024-07-11T10:58:15.420197979Z,{"lat":10.741817867393365,"lon":106.63336750129855}
2024-07-11T10:58:16.425468685Z,{"lat":10.741822351711562,"lon":106.63337940360105}
2024-07-11T10:58:17.440675302Z,{"lat":10.741824824372998,"lon":106.63339306610322}
2024-07-11T10:58:18.460413194Z,{"lat":10.74182348326849,"lon":106.63340597423411}
2024-07-11T10:58:19.450318567Z,{"lat":10.741819711412063,"lon":106.63341921764112}
2024-07-11T10:58:20.460431135Z,{"lat":10.741815520460477,"lon":106.63343346687651}
2024-07-11T10:58:21.460161453Z,{"lat":10.74181225151824,"lon":106.63344838666416}
2024-07-11T10:58:22.486349019Z,{"lat":10.741811078051796,"lon":106.63346665921307}
2024-07-11T10:58:23.490908473Z,{"lat":10.741808437752297,"lon":106.63348166281975}
2024-07-11T10:58:24.498625922Z,{"lat":10.741804246800712,"lon":106.63349431949354}
2024-07-11T10:58:25.491030418Z,{"lat":10.74179829564946,"lon":106.63350680852926}
2024-07-11T10:58:26.5082603Z,{"lat":10.741790751936605,"lon":106.63351980047918}
2024-07-11T10:58:27.520345568Z,{"lat":10.741783040585688,"lon":106.63353078077233}
2024-07-11T10:58:28.520585836Z,{"lat":10.741775999787023,"lon":106.63354008468485}
2024-07-11T10:58:29.515925318Z,{"lat":10.741771515468827,"lon":106.63354913714028}
2024-07-11T10:58:30.540438917Z,{"lat":10.74177310803043,"lon":106.6335597821573}
2024-07-11T10:58:31.540915943Z,{"lat":10.741780609833768,"lon":106.63357160064078}
2024-07-11T10:58:32.548091517Z,{"lat":10.741790542389026,"lon":106.63357805470622}
2024-07-11T10:58:33.55024947Z,{"lat":10.741800894039443,"lon":106.63357989872492}
2024-07-11T10:58:34.558983756Z,{"lat":10.741811413327923,"lon":106.63357947962976}
2024-07-11T10:58:35.570307054Z,{"lat":10.741818873221746,"lon":106.63357604304946}
2024-07-11T10:58:36.598498345Z,{"lat":10.741827548491528,"lon":106.63357336084044}
2024-07-11T10:58:37.580250576Z,{"lat":10.741836852404049,"lon":106.63357235501206}
2024-07-11T10:58:38.600199821Z,{"lat":10.741845569583347,"lon":106.63357176827884}
2024-07-11T10:58:39.608346948Z,{"lat":10.741852107467821,"lon":106.63357210355497}
2024-07-11T10:58:40.630191585Z,{"lat":10.741857723342946,"lon":106.6335705948124}
2024-07-11T10:58:41.630758533Z,{"lat":10.741867613988688,"lon":106.63356732587016}
2024-07-11T10:58:42.652849242Z,{"lat":10.74187913910555,"lon":106.63356246436632}
2024-07-11T10:58:43.651020245Z,{"lat":10.741890496584347,"lon":106.63355592648185}
2024-07-11T10:58:44.651968225Z,{"lat":10.741900848234764,"lon":106.6335478798548}
2024-07-11T10:58:45.651171282Z,{"lat":10.741911577070823,"lon":106.6335412581513}
2024-07-11T10:58:46.651083491Z,{"lat":10.741920378069153,"lon":106.6335343849907}
2024-07-11T10:58:47.653786283Z,{"lat":10.741927418867817,"lon":106.63352717655397}
2024-07-11T10:58:48.651330177Z,{"lat":10.741935423585346,"lon":106.63351996811724}
2024-07-11T10:58:49.65134251Z,{"lat":10.741945062773993,"lon":106.63351359787083}
2024-07-11T10:58:50.666497748Z,{"lat":10.741954157138935,"lon":106.63350999365247}
2024-07-11T10:58:51.67163643Z,{"lat":10.741964089694193,"lon":106.63350756290055}
2024-07-11T10:58:52.670554103Z,{"lat":10.741976033906212,"lon":106.6335047968725}
2024-07-11T10:58:53.670486106Z,{"lat":10.741989528770318,"lon":106.63350068973995}
2024-07-11T10:58:54.678417182Z,{"lat":10.742003903734258,"lon":106.63349641496933}
2024-07-11T10:58:55.670307865Z,{"lat":10.742018572064808,"lon":106.6334923916558}
2024-07-11T10:58:56.690591464Z,{"lat":10.742032737481168,"lon":106.63348887125647}
2024-07-11T10:58:57.710395251Z,{"lat":10.742045855159631,"lon":106.63348509940005}
2024-07-11T10:58:58.710481717Z,{"lat":10.742058930928579,"lon":106.6334788967917}
2024-07-11T10:58:59.728410858Z,{"lat":10.742072970616391,"lon":106.6334720236311}
2024-07-11T10:59:00.720373862Z,{"lat":10.742085585380664,"lon":106.63346624011791}
2024-07-11T10:59:01.750338766Z,{"lat":10.742097320045104,"lon":106.63345911550022}
2024-07-11T10:59:02.748518101Z,{"lat":10.742108635614386,"lon":106.63345098505414}
2024-07-11T10:59:03.760559702Z,{"lat":10.742118023345938,"lon":106.63344092677033}
2024-07-11T10:59:04.760350362Z,{"lat":10.742127201529911,"lon":106.63343103612459}
2024-07-11T10:59:05.770488961Z,{"lat":10.742135415795019,"lon":106.63342248658336}
2024-07-11T10:59:06.790568608Z,{"lat":10.742144468250444,"lon":106.63341368558503}
2024-07-11T10:59:07.810309823Z,{"lat":10.742153646434417,"lon":106.63340739915765}
2024-07-11T10:59:08.818213816Z,{"lat":10.74216282461839,"lon":106.63340052599705}
2024-07-11T10:59:09.810501167Z,{"lat":10.742172589535585,"lon":106.63339164117968}
2024-07-11T10:59:10.810612749Z,{"lat":10.742182228724232,"lon":106.63338208581007}
2024-07-11T10:59:11.830596883Z,{"lat":10.742190694446435,"lon":106.63337202752626}
2024-07-11T10:59:12.840296979Z,{"lat":10.742198363887837,"lon":106.63336263979471}
2024-07-11T10:59:13.840323414Z,{"lat":10.74220733252423,"lon":106.63335409025348}
2024-07-11T10:59:14.86038291Z,{"lat":10.742216468798688,"lon":106.6333457083503}
2024-07-11T10:59:15.880590268Z,{"lat":10.742225227887502,"lon":106.63333707499004}
2024-07-11T10:59:16.890269988Z,{"lat":10.742233106876483,"lon":106.63332743580139}
2024-07-11T10:59:17.890833068Z,{"lat":10.742238555113545,"lon":106.63331771279371}
2024-07-11T10:59:18.906451421Z,{"lat":10.74224660174059,"lon":106.63330983380473}
2024-07-11T10:59:19.910670411Z,{"lat":10.742257540124228,"lon":106.63330187099672}
2024-07-11T10:59:20.918251941Z,{"lat":10.742269107150605,"lon":106.63329617130256}
2024-07-11T10:59:21.930394354Z,{"lat":10.742279668348601,"lon":106.63328837613261}
2024-07-11T10:59:22.948511005Z,{"lat":10.742290858189335,"lon":106.63327999422944}
2024-07-11T10:59:23.960409398Z,{"lat":10.74229961727815,"lon":106.6332714446882}
2024-07-11T10:59:24.960358488Z,{"lat":10.742307621995678,"lon":106.633262978966}
